# OCP data for Sony Graphite negative electrode, delithiation
# sto,ocp
0.986720,0.041015
0.986666,0.041015
0.986612,0.041015
0.986557,0.041015
0.986503,0.041205
0.986448,0.041205
0.986394,0.041396
0.986339,0.041396
0.986285,0.041396
0.986231,0.041587
0.986176,0.041587
0.986122,0.041778
0.986067,0.041778
0.986013,0.041778
0.985959,0.041968
0.985904,0.042159
0.985850,0.042159
0.985795,0.042159
0.985741,0.042350
0.985686,0.042350
0.985632,0.042541
0.985578,0.042541
0.985523,0.042732
0.985469,0.042732
0.985414,0.042922
0.985360,0.042922
0.985305,0.042922
0.985251,0.043113
0.985197,0.043113
0.985142,0.043304
0.985088,0.043304
0.985033,0.043304
0.984979,0.043495
0.984924,0.043685
0.984870,0.043685
0.984816,0.043685
0.984761,0.043685
0.984707,0.043876
0.984652,0.043876
0.984598,0.044067
0.984543,0.044067
0.984489,0.044067
0.984435,0.044258
0.984380,0.044258
0.984326,0.044448
0.984271,0.044448
0.984217,0.044448
0.984162,0.044639
0.984108,0.044830
0.984054,0.044830
0.983999,0.044830
0.983945,0.044830
0.983890,0.045021
0.983836,0.045211
0.983782,0.045211
0.983727,0.045211
0.983673,0.045402
0.983618,0.045402
0.983564,0.045402
0.983509,0.045593
0.983455,0.045593
0.983401,0.045784
0.983346,0.045784
0.983292,0.045975
0.983237,0.045975
0.983183,0.045975
0.983128,0.046165
0.983074,0.046165
0.983020,0.046356
0.982965,0.046356
0.982911,0.046356
0.982856,0.046547
0.982802,0.046547
0.982747,0.046738
0.982693,0.046738
0.982639,0.046928
0.982584,0.046928
0.982530,0.046928
0.982475,0.047119
0.982421,0.047119
0.982366,0.047119
0.982312,0.047310
0.982258,0.047310
0.982203,0.047310
0.982149,0.047501
0.982094,0.047501
0.982040,0.047691
0.981986,0.047691
0.981931,0.047882
0.981877,0.047882
0.981822,0.047882
0.981768,0.048073
0.981713,0.048073
0.981659,0.048264
0.981605,0.048264
0.981550,0.048264
0.981496,0.048264
0.981441,0.048454
0.981387,0.048454
0.981332,0.048645
0.981278,0.048645
0.981224,0.048836
0.981169,0.048836
0.981115,0.049027
0.981060,0.049027
0.981006,0.049027
0.980951,0.049027
0.980897,0.049218
0.980843,0.049408
0.980788,0.049408
0.980734,0.049408
0.980679,0.049408
0.980625,0.049599
0.980570,0.049599
0.980516,0.049790
0.980462,0.049790
0.980407,0.049790
0.980353,0.049981
0.980298,0.049981
0.980244,0.050171
0.980190,0.050171
0.980135,0.050171
0.980081,0.050171
0.980026,0.050362
0.979972,0.050362
0.979917,0.050553
0.979863,0.050553
0.979809,0.050553
0.979754,0.050744
0.979700,0.050744
0.979645,0.050744
0.979591,0.050934
0.979536,0.050934
0.979482,0.050934
0.979428,0.051125
0.979373,0.051125
0.979319,0.051316
0.979264,0.051316
0.979210,0.051316
0.979155,0.051316
0.979101,0.051507
0.979047,0.051507
0.978992,0.051697
0.978938,0.051697
0.978883,0.051888
0.978829,0.051888
0.978774,0.052079
0.978720,0.052079
0.978666,0.052079
0.978611,0.052079
0.978557,0.052270
0.978502,0.052270
0.978448,0.052461
0.978393,0.052461
0.978339,0.052461
0.978285,0.052651
0.978230,0.052651
0.978176,0.052651
0.978121,0.052842
0.978067,0.052842
0.978012,0.052842
0.977958,0.053033
0.977904,0.053033
0.977849,0.053033
0.977795,0.053224
0.977740,0.053224
0.977686,0.053224
0.977631,0.053414
0.977577,0.053414
0.977523,0.053414
0.977468,0.053605
0.977414,0.053605
0.977359,0.053605
0.977305,0.053796
0.977251,0.053796
0.977196,0.053796
0.977142,0.053987
0.977087,0.053987
0.977033,0.053987
0.976978,0.054177
0.976924,0.054177
0.976870,0.054177
0.976815,0.054368
0.976761,0.054368
0.976706,0.054368
0.976652,0.054368
0.976597,0.054559
0.976543,0.054750
0.976489,0.054750
0.976434,0.054750
0.976380,0.054941
0.976325,0.054941
0.976271,0.055131
0.976216,0.055131
0.976162,0.055131
0.976108,0.055131
0.976053,0.055322
0.975999,0.055322
0.975944,0.055322
0.975890,0.055513
0.975835,0.055513
0.975781,0.055513
0.975727,0.055704
0.975672,0.055704
0.975618,0.055894
0.975563,0.055894
0.975509,0.055894
0.975454,0.055894
0.975400,0.056085
