# OCP data for Sony LFP positive electrode, lithiation
# sto,ocp
0.063261,3.410151
0.063317,3.410151
0.063372,3.410151
0.063427,3.410151
0.063483,3.410151
0.063538,3.410151
0.063594,3.410151
0.063649,3.410151
0.063705,3.410151
0.063760,3.410151
0.063816,3.410151
0.063871,3.410151
0.063926,3.410151
0.063982,3.410151
0.064037,3.410151
0.064093,3.409961
0.064148,3.410151
0.064204,3.410151
0.064259,3.409961
0.064315,3.409961
0.064370,3.410151
0.064425,3.410151
0.064481,3.410151
0.064536,3.410151
0.064592,3.410151
0.064647,3.410151
0.064703,3.409961
0.064758,3.410151
0.064814,3.410151
0.064869,3.410151
0.064924,3.410151
0.064980,3.410151
0.065035,3.410151
0.065091,3.410151
0.065146,3.409961
0.065202,3.410151
0.065257,3.409961
0.065313,3.410151
0.065368,3.410151
0.065423,3.410151
0.065479,3.410151
0.065534,3.409961
0.065590,3.409961
0.065645,3.410151
0.065701,3.409961
0.065756,3.410151
0.065812,3.410151
0.065867,3.410151
0.065922,3.410151
0.065978,3.410151
0.066033,3.410151
0.066089,3.410151
0.066144,3.409961
0.066200,3.410151
0.066255,3.410151
0.066311,3.410151
0.066366,3.410151
0.066421,3.410151
0.066477,3.410151
0.066532,3.409961
0.066588,3.410151
0.066643,3.410151
0.066699,3.410151
0.066754,3.410151
0.066810,3.410151
0.066865,3.410151
0.066920,3.409961
0.066976,3.410151
0.067031,3.410151
0.067087,3.410151
0.067142,3.410151
0.067198,3.410151
0.067253,3.409961
0.067309,3.410151
0.067364,3.410151
0.067419,3.410151
0.067475,3.410151
0.067530,3.410151
0.067586,3.410151
0.067641,3.409961
0.067697,3.410151
0.067752,3.410151
0.067808,3.410151
0.067863,3.410151
0.067918,3.410151
0.067974,3.409961
0.068029,3.410151
0.068085,3.409961
0.068140,3.410151
0.068196,3.409961
0.068251,3.410151
0.068307,3.410151
0.068362,3.410151
0.068417,3.410151
0.068473,3.410151
0.068528,3.410151
0.068584,3.410151
0.068639,3.410151
0.068695,3.410151
0.068750,3.409961
0.068806,3.410151
0.068861,3.410151
0.068916,3.410151
0.068972,3.410151
0.069027,3.409961
0.069083,3.410151
0.069138,3.410151
0.069194,3.410151
0.069249,3.410151
0.069305,3.409961
0.069360,3.410151
0.069415,3.410151
0.069471,3.410151
0.069526,3.410151
0.069582,3.410151
0.069637,3.410151
0.069693,3.410151
0.069748,3.410151
0.069804,3.410151
0.069859,3.410151
0.069914,3.410151
0.069970,3.410151
0.070025,3.410151
0.070081,3.410151
0.070136,3.410151
0.070192,3.410151
0.070247,3.410151
0.070303,3.410151
0.070358,3.410151
0.070413,3.409961
0.070469,3.410151
0.070524,3.410151
0.070580,3.410151
0.070635,3.410151
0.070691,3.409961
0.070746,3.410151
0.070802,3.410151
0.070857,3.410151
0.070912,3.410151
0.070968,3.410151
0.071023,3.410151
0.071079,3.409961
0.071134,3.410151
0.071190,3.410151
0.071245,3.410151
0.071300,3.410151
0.071356,3.410151
0.071411,3.409961
0.071467,3.410151
0.071522,3.410151
0.071578,3.410151
0.071633,3.410151
0.071689,3.410151
0.071744,3.410151
0.071799,3.410151
0.071855,3.410151
0.071910,3.410151
0.071966,3.410151
0.072021,3.410151
0.072077,3.409961
0.072132,3.410151
0.072188,3.410151
0.072243,3.410151
0.072298,3.410151
0.072354,3.410151
0.072409,3.410151
0.072465,3.409961
0.072520,3.410151
0.072576,3.410151
0.072631,3.410151
0.072687,3.410151
0.072742,3.410151
0.072797,3.410151
0.072853,3.410151
0.072908,3.410151
0.072964,3.410151
0.073019,3.410151
0.073075,3.410151
0.073130,3.410151
0.073186,3.410151
0.073241,3.410151
0.073296,3.410151
0.073352,3.410151
0.073407,3.410151
0.073463,3.410151
0.073518,3.410151
0.073574,3.410151
0.073629,3.410151
0.073684,3.410151
0.073740,3.409961
0.073795,3.410151
0.073851,3.410151
0.073906,3.410151
0.073962,3.410151
0.074017,3.410151
0.074073,3.410151
0.074128,3.410151
0.074183,3.410151
0.074239,3.410151
0.074294,3.410151
0.074350,3.410151
0.074405,3.410151
0.074461,3.410151
0.074516,3.410151
0.074572,3.410151
0.074627,3.410151
0.074682,3.410151
0.074738,3.410151
0.074793,3.410151
0.074849,3.410151
0.074904,3.410151
0.074960,3.410151
0.075015,3.409961
0.075071,3.409961
0.075126,3.409961
0.075181,3.410151
0.075237,3.410151
0.075292,3.409961
0.075348,3.410151
0.075403,3.410151
0.075459,3.410151
0.075514,3.410151
0.075570,3.410151
